# Dataset "Data 0" exported from GenX on Wed Dec  6 15:34:13 2017
# Column lables:
# x	I_simulated	I	error(I)
7.684999999999998721e+00 5.816809163270774999e-09 0.000000000000000000e+00 0.000000000000000000e+00
7.689999999999998614e+00 1.930112914742844691e-08 0.000000000000000000e+00 0.000000000000000000e+00
7.694999999999998508e+00 4.809413008549347271e-08 0.000000000000000000e+00 0.000000000000000000e+00
7.699999999999998401e+00 9.165530914380763092e-08 0.000000000000000000e+00 0.000000000000000000e+00
7.704999999999998295e+00 1.474693961010044594e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.709999999999998188e+00 2.110997827783370741e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.714999999999998970e+00 2.765040833047471108e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.719999999999998863e+00 3.366080786082232945e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.724999999999998757e+00 3.841001319850328293e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.729999999999998650e+00 4.123742400468709993e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.734999999999998543e+00 4.165206046845390937e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.739999999999998437e+00 3.942423286611930082e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.744999999999998330e+00 3.465692933050414347e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.749999999999998224e+00 2.782480632320688243e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.754999999999999005e+00 1.977107648858988227e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.759999999999998899e+00 1.165653789359336409e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.764999999999998792e+00 4.860184175905592278e-08 0.000000000000000000e+00 0.000000000000000000e+00
7.769999999999998685e+00 8.367973807144943742e-09 0.000000000000000000e+00 0.000000000000000000e+00
7.774999999999998579e+00 9.430264500522576988e-09 0.000000000000000000e+00 0.000000000000000000e+00
7.779999999999998472e+00 6.248978137624153864e-08 0.000000000000000000e+00 0.000000000000000000e+00
7.784999999999998366e+00 1.735656504911069316e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.789999999999998259e+00 3.424811186228941188e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.794999999999999041e+00 5.618851707256998845e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.799999999999998934e+00 8.170133627857947429e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.804999999999998828e+00 1.086335109522207953e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.809999999999998721e+00 1.343154405654926085e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.814999999999998614e+00 1.558133145744583905e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.819999999999998508e+00 1.702599718731077150e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.824999999999998401e+00 1.752401101929076365e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.829999999999998295e+00 1.691965790150186198e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.834999999999998188e+00 1.518178713774513477e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.839999999999998970e+00 1.243637347398283040e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.844999999999998863e+00 8.988672311188801367e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.849999999999998757e+00 5.331281418855418606e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.854999999999998650e+00 2.135378564787224248e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.859999999999998543e+00 2.237301702802326783e-08 0.000000000000000000e+00 0.000000000000000000e+00
7.864999999999998437e+00 5.256598018717391541e-08 0.000000000000000000e+00 0.000000000000000000e+00
7.869999999999998330e+00 4.015891369781616155e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.874999999999998224e+00 1.164088118992671255e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.879999999999999005e+00 2.423775765788971862e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.884999999999998899e+00 4.245213693767392412e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.889999999999998792e+00 6.666174186690493609e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.894999999999998685e+00 9.691282270682048848e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.899999999999998579e+00 1.328758171733168552e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.904999999999998472e+00 1.738255066433656515e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.909999999999998366e+00 2.186491990046448010e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.914999999999998259e+00 2.658843256123488827e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.919999999999998153e+00 3.137844552701408172e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.924999999999998934e+00 3.604103076684199837e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.929999999999998828e+00 4.037401097917036897e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.934999999999998721e+00 4.417917902889470077e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.939999999999998614e+00 4.727482286286873331e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.944999999999998508e+00 4.950762010459827060e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.949999999999998401e+00 5.076298661167383486e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.954999999999998295e+00 5.097306124631867342e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.959999999999998188e+00 5.012167820240734346e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.964999999999998970e+00 4.824590509798965568e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.969999999999998863e+00 4.543399087647350689e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.974999999999998757e+00 4.181984975420187980e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.979999999999998650e+00 3.757448165600337409e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.984999999999998543e+00 3.289497191212571823e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.989999999999998437e+00 2.799190227261423803e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.994999999999998330e+00 2.307612500151627629e-05 0.000000000000000000e+00 0.000000000000000000e+00
7.999999999999998224e+00 1.834589165142211492e-05 0.000000000000000000e+00 0.000000000000000000e+00
8.004999999999999005e+00 1.397528497317302031e-05 0.000000000000000000e+00 0.000000000000000000e+00
8.009999999999999787e+00 1.010478066086054053e-05 0.000000000000000000e+00 0.000000000000000000e+00
8.014999999999998792e+00 6.834576705787401250e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.019999999999997797e+00 4.221089441448341571e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.024999999999998579e+00 2.276748618587434414e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.029999999999999361e+00 9.729530026064271219e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.034999999999998366e+00 2.457969497517852976e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.039999999999999147e+00 3.968829755942764295e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.044999999999998153e+00 1.380713876162615408e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.049999999999998934e+00 5.305337254932085309e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.054999999999997939e+00 1.065279313357378464e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.059999999999998721e+00 1.636382026844422534e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.064999999999997726e+00 2.155073739678314623e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.069999999999998508e+00 2.554647935983414142e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.074999999999999289e+00 2.793015569416504125e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.079999999999998295e+00 2.852891238534547262e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.084999999999999076e+00 2.739798819385522453e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.089999999999998082e+00 2.478267031136507829e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.094999999999998863e+00 2.106721674972241508e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.099999999999997868e+00 1.671662114690426105e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.104999999999998650e+00 1.221730365669441289e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.109999999999999432e+00 8.022433160792374182e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.114999999999998437e+00 4.506691054117453436e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.119999999999999218e+00 1.933991852880293513e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.124999999999998224e+00 4.401305413036368683e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.129999999999999005e+00 3.069736906455278245e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.134999999999998010e+00 5.930535981927552466e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.139999999999998792e+00 1.919845126752388745e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.144999999999997797e+00 3.740562278738952480e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.149999999999998579e+00 5.757108942902508464e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.154999999999999361e+00 7.679250973708478296e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.159999999999998366e+00 9.256152873452046274e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.164999999999999147e+00 1.030092050310263569e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.169999999999998153e+00 1.070604862867748223e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.174999999999998934e+00 1.044880558747407615e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.179999999999997939e+00 9.586744426514569183e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.184999999999998721e+00 8.244586744226788835e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.189999999999997726e+00 6.594576179260397222e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.194999999999998508e+00 4.832965109052886299e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.199999999999999289e+00 3.155537542453723180e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.204999999999998295e+00 1.734977873429300811e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.209999999999999076e+00 7.024997216841299473e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.214999999999998082e+00 1.355130753036523661e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.219999999999998863e+00 5.231557291995783952e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.224999999999997868e+00 4.139415330030261329e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.229999999999998650e+00 1.132487915764938069e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.234999999999997655e+00 2.084547849491241940e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.239999999999998437e+00 3.127888961018113510e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.244999999999999218e+00 4.119259385974759633e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.249999999999998224e+00 4.931203905181330678e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.254999999999999005e+00 5.466011943892300368e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.259999999999998010e+00 5.665357914564767700e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.264999999999998792e+00 5.514772078572097755e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.269999999999997797e+00 5.042723794225865926e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.274999999999998579e+00 4.314732104389896306e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.279999999999999361e+00 3.423469633896095724e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.284999999999998366e+00 2.476236190510499763e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.289999999999999147e+00 1.581408686643517210e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.294999999999998153e+00 8.355069038270984609e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.299999999999998934e+00 3.123564453400367122e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.304999999999997939e+00 5.550874257449069947e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.309999999999998721e+00 7.463833983100322782e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.314999999999997726e+00 3.461364245223331235e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.319999999999998508e+00 8.176176441724022954e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.324999999999999289e+00 1.415612823050207168e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.329999999999998295e+00 2.055382084930898382e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.334999999999999076e+00 2.651585391664707410e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.339999999999998082e+00 3.128507064836206798e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.344999999999998863e+00 3.428644962585408639e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.349999999999997868e+00 3.518723294643031398e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.354999999999998650e+00 3.392535529950475520e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.359999999999997655e+00 3.070425425410980783e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.364999999999998437e+00 2.595620467713780157e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.369999999999999218e+00 2.027995129901881256e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.374999999999998224e+00 1.436120528464212629e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.379999999999999005e+00 8.886230847569089488e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.384999999999998010e+00 4.459128763233213210e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.389999999999998792e+00 1.532533511046003885e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.394999999999997797e+00 3.594370134830478586e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.399999999999998579e+00 9.710164291517279387e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.404999999999999361e+00 3.182044738831216631e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.409999999999998366e+00 6.622109525772289828e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.414999999999999147e+00 1.078785649055533445e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.419999999999998153e+00 1.510915289478955882e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.424999999999998934e+00 1.902068101616335562e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.429999999999997939e+00 2.203015144326515323e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.434999999999998721e+00 2.377506844923461999e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.439999999999997726e+00 2.406165679909468965e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.444999999999998508e+00 2.288193711527371943e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.449999999999999289e+00 2.040770667587436156e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.454999999999998295e+00 1.696300011150284453e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.459999999999999076e+00 1.297913227715294138e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.464999999999998082e+00 8.938372264921587907e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.469999999999998863e+00 5.313450978652811790e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.474999999999997868e+00 2.510354499986616702e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.479999999999998650e+00 8.212026167044452158e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.484999999999997655e+00 3.925649147608479114e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.489999999999998437e+00 1.212525447974395594e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.494999999999999218e+00 3.117435305105370168e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.499999999999998224e+00 5.816885407082752133e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.504999999999999005e+00 8.933279377794062870e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.509999999999998010e+00 1.205073852337741868e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.514999999999998792e+00 1.476710979528693240e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.519999999999997797e+00 1.674266723283824535e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.524999999999998579e+00 1.773969550673331164e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.529999999999999361e+00 1.764842530432474626e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.534999999999998366e+00 1.649657984253009650e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.539999999999999147e+00 1.444185934083667040e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.544999999999998153e+00 1.174877873398054858e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.549999999999998934e+00 8.753131017610637288e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.554999999999997939e+00 5.818757097914832876e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.559999999999998721e+00 3.292105554716919053e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.564999999999997726e+00 1.460182229464450541e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.569999999999998508e+00 5.169246369407218666e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.574999999999999289e+00 5.418763972513424806e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.579999999999998295e+00 1.493438070741671033e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.584999999999999076e+00 3.217137660878769713e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.589999999999998082e+00 5.467524316333329665e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.594999999999998863e+00 7.940665130267060947e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.599999999999997868e+00 1.031300849007523174e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.604999999999998650e+00 1.228170542481279700e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.609999999999997655e+00 1.360142103225145812e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.614999999999998437e+00 1.411321393849497110e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.619999999999999218e+00 1.376213250974950271e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.624999999999998224e+00 1.260163029291726093e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.629999999999999005e+00 1.078455493905254041e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.634999999999998010e+00 8.542109891675394226e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.639999999999998792e+00 6.153626949142749797e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.644999999999997797e+00 3.911050249628455005e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.649999999999998579e+00 2.082597251544070604e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.654999999999997584e+00 8.800716068290869339e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.659999999999998366e+00 4.337666409392922127e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.664999999999999147e+00 7.778925177978932418e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.669999999999998153e+00 1.848116501835883513e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.674999999999998934e+00 3.491293861557056989e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.679999999999997939e+00 5.485973866570661777e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.684999999999998721e+00 7.570972214206921489e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.689999999999997726e+00 9.478361708736128139e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.694999999999998508e+00 1.096675508178205232e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.699999999999999289e+00 1.185078756717338553e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.704999999999998295e+00 1.202323936841157523e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.709999999999999076e+00 1.146719631980763196e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.714999999999998082e+00 1.025690724783089107e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.719999999999998863e+00 8.547400546842500231e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.724999999999997868e+00 6.554297128850337313e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.729999999999998650e+00 4.526435297632420909e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.734999999999997655e+00 2.714764736530527512e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.739999999999998437e+00 1.341374194455744258e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.744999999999999218e+00 5.724473036078081200e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.749999999999998224e+00 4.984086067792712345e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.754999999999999005e+00 1.123598612891407617e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.759999999999998010e+00 2.366620371485450485e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.764999999999998792e+00 4.071180108963656048e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.769999999999997797e+00 6.025963412128418014e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.774999999999998579e+00 7.991001960129157156e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.779999999999997584e+00 9.727223934895453813e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.784999999999998366e+00 1.102553290687748460e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.789999999999999147e+00 1.173186269781042282e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.794999999999998153e+00 1.176519158772053160e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.799999999999998934e+00 1.112639780742190212e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.804999999999997939e+00 9.896985660471149778e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.809999999999998721e+00 8.227964863523126018e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.814999999999997726e+00 6.320370385741567462e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.819999999999998508e+00 4.399919315225562258e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.824999999999999289e+00 2.688993512860749760e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.829999999999998295e+00 1.379430355712957322e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.834999999999999076e+00 6.094665442079414146e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.839999999999998082e+00 4.476325617691912063e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.844999999999998863e+00 8.855087602912820919e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.849999999999997868e+00 1.840140000587210447e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.854999999999998650e+00 3.165703111892122563e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.859999999999997655e+00 4.672878805440724859e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.864999999999998437e+00 6.153437342993632502e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.869999999999999218e+00 7.406919973561449174e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.874999999999998224e+00 8.266061256692536891e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.879999999999999005e+00 8.617777815176042604e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.884999999999998010e+00 8.417122255153965816e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.889999999999998792e+00 7.692494178248479489e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.894999999999997797e+00 6.541501505882059690e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.899999999999998579e+00 5.118037627493573745e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.904999999999997584e+00 3.612237745511986369e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.909999999999998366e+00 2.225865365994923967e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.914999999999999147e+00 1.146247569635048387e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.919999999999998153e+00 5.220555673705026706e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.924999999999998934e+00 4.439934082207508035e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.929999999999997939e+00 9.328417444054772467e-09 0.000000000000000000e+00 0.000000000000000000e+00
8.934999999999998721e+00 1.936381721347003261e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.939999999999997726e+00 3.335610669990614177e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.944999999999998508e+00 4.959494478428287751e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.949999999999999289e+00 6.606426282443969266e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.954999999999998295e+00 8.069711389336712932e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.959999999999999076e+00 9.163880522676223261e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.964999999999998082e+00 9.748513177265746023e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.969999999999998863e+00 9.746546746753740410e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.974999999999997868e+00 9.154720549616121702e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.979999999999998650e+00 8.044775167750446794e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.984999999999997655e+00 6.555177540327501466e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.989999999999998437e+00 4.874329104778134551e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.994999999999999218e+00 3.217290575382593718e-08 0.000000000000000000e+00 0.000000000000000000e+00
8.999999999999998224e+00 1.798888017054283579e-08 0.000000000000000000e+00 0.000000000000000000e+00
9.004999999999999005e+00 8.065454211281447149e-09 0.000000000000000000e+00 0.000000000000000000e+00
9.009999999999998010e+00 3.762563338406725517e-09 0.000000000000000000e+00 0.000000000000000000e+00
9.014999999999998792e+00 5.747491965816942120e-09 0.000000000000000000e+00 0.000000000000000000e+00
9.019999999999997797e+00 1.390158460045550283e-08 0.000000000000000000e+00 0.000000000000000000e+00
9.024999999999998579e+00 2.732474770334084235e-08 0.000000000000000000e+00 0.000000000000000000e+00
9.029999999999997584e+00 4.443838654235282169e-08 0.000000000000000000e+00 0.000000000000000000e+00
9.034999999999998366e+00 6.317511539307371428e-08 0.000000000000000000e+00 0.000000000000000000e+00
9.039999999999999147e+00 8.123258260365666720e-08 0.000000000000000000e+00 0.000000000000000000e+00
9.044999999999998153e+00 9.636044516775054426e-08 0.000000000000000000e+00 0.000000000000000000e+00
9.049999999999998934e+00 1.066449741603238664e-07 0.000000000000000000e+00 0.000000000000000000e+00
9.054999999999997939e+00 1.107555843397076216e-07 0.000000000000000000e+00 0.000000000000000000e+00
9.059999999999998721e+00 1.081218374156944400e-07 0.000000000000000000e+00 0.000000000000000000e+00
9.064999999999997726e+00 9.901769921312573212e-08 0.000000000000000000e+00 0.000000000000000000e+00
9.069999999999998508e+00 8.454106882368835953e-08 0.000000000000000000e+00 0.000000000000000000e+00
9.074999999999999289e+00 6.648949067750665950e-08 0.000000000000000000e+00 0.000000000000000000e+00
9.079999999999998295e+00 4.714593284076155727e-08 0.000000000000000000e+00 0.000000000000000000e+00
9.084999999999999076e+00 2.899995916716317152e-08 0.000000000000000000e+00 0.000000000000000000e+00
9.089999999999998082e+00 1.443809703556478376e-08 0.000000000000000000e+00 0.000000000000000000e+00
9.094999999999998863e+00 5.441609593666467956e-09 0.000000000000000000e+00 0.000000000000000000e+00
9.099999999999997868e+00 3.329610663999250847e-09 0.000000000000000000e+00 0.000000000000000000e+00
9.104999999999998650e+00 8.580469014400511708e-09 0.000000000000000000e+00 0.000000000000000000e+00
9.109999999999997655e+00 2.075527621248374191e-08 0.000000000000000000e+00 0.000000000000000000e+00
9.114999999999998437e+00 3.853486370599012951e-08 0.000000000000000000e+00 0.000000000000000000e+00
9.119999999999999218e+00 5.986791777083481010e-08 0.000000000000000000e+00 0.000000000000000000e+00
9.124999999999998224e+00 8.221385205049073732e-08 0.000000000000000000e+00 0.000000000000000000e+00
9.129999999999999005e+00 1.028519770465527813e-07 0.000000000000000000e+00 0.000000000000000000e+00
